x1,x2,x3,x4,y
54.88135039273247,1294.0172089905805,0.6027633760716439,6.448831829968968,1.6156980093996585
42.36547993389047,1180.8145304592847,0.4375872112626925,9.917730007820797,1.109840809702005
96.36627605010293,752.064576628267,0.7917250380826646,6.288949197529044,-0.33201226449213217
56.80445610939323,1637.7444576483608,0.07103605819788694,1.871292997015407,-0.18666479812411008
2.021839744032572,1485.8549489469563,0.7781567509498505,9.700121482468191,2.17416776121574
97.8618342232764,1431.191656829837,0.46147936225293185,8.805291762864554,2.3192515585293467
11.827442586893323,1171.0567194733094,0.1433532874090464,10.446689170495839,1.3685499428546635
52.184832175007166,803.0671364303024,0.26455561210462697,8.742336894342166,1.7346996453145922
45.615033221654855,1054.2734234083184,0.018789800436355142,7.176354970758771,0.6335436679481107
61.20957227224214,1133.5044685559844,0.9437480785146242,7.818202991034834,1.8432626567550827
35.9507900573786,839.6114213723943,0.6976311959272649,1.6022547162926983,2.7954803583268237
66.67667154456677,1221.2366284375817,0.2103825610738409,2.289262976548533,-0.1901171816079814
31.542835092418386,719.8318708764998,0.5701967704178796,5.386015134623204,2.170557586300501
98.83738380592261,292.36698459073386,0.2088767560948347,2.613095178849963,0.17143724203917288
65.31083254653984,539.4480057761737,0.4663107728563063,3.4442559200160274,1.0925124448641732
15.896958364551972,305.97564710636476,0.6563295894652734,2.381829513486138,1.1895508945847932
19.65823616800535,728.0235355614981,0.8209932298479351,1.9710127579306127,1.162771350587708
83.7944907498804,282.6527733194936,0.9764594650133958,5.686512016477016,0.049839256283842115
97.67610881903371,1113.7563916652146,0.7392635793983017,1.3918779225432067,1.6360561203872241
28.280696257640958,322.0201956644963,0.29614019752214493,2.1872771895424403,2.9534393001318295
31.798317939397602,802.4154078587176,0.06414749634878436,7.924721193700199,0.9612803134157013
56.660145420657514,559.211457182746,0.5232480534666997,1.9394051075844168,1.378138393292969
57.59464955561793,1643.7881619470604,0.31856895245132366,7.674103799636817,0.7739527209858396
13.179786240439217,1295.8760127968005,0.2894060929472011,2.8319136200711683,1.4181933399882487
58.65129348100832,158.51196022345226,0.8289400292173631,1.0469547619254707,1.617116752935426
67.781653679623,566.7563399390026,0.7351940221225949,10.621885451174382,1.0392939831154133
24.875314351995804,1066.8905636854477,0.592041931271839,6.722519057908734,1.0776307564644771
22.308163264061832,1682.1013396978742,0.44712537861762736,9.464086724711278,1.9444087937987622
69.94792753175044,611.5650907941625,0.8137978197024772,4.965057408469846,0.5131609640594978
