x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
-1.0252998652822969,-1.35502318080164,-1.1845806211205405,-0.40232141384156384,-1.7165998546702976,-0.30447498704093334,0.6400661006426365,-0.22660510288186475,-1.5592470964962875,-1.6990498714651676,-1.0696689082553006
0.36437215976351006,0.7315803635619822,-0.4964570598213596,-0.4978161664233709,-1.6669650252913013,-1.6367411449939928,-0.8556899893113111,0.9038731311414989,0.2483354492527066,0.7477960839011454,0.35192353101811835
-1.0977579049881288,0.39066913066026354,0.3919485665880319,-0.8009627047648611,1.351771893057546,0.35167423956323923,0.16685627383343501,0.40188804901200853,0.5875431927906913,-0.8365251576286502,-0.7705170794437572
0.8753485727322448,1.3250429758149675,0.7182731259385174,0.16794805533279752,-0.727021254698048,1.6840001940447067,-0.47154243239529287,0.0036624327966987774,-0.5848511217610697,1.473572124543888,0.4627229356461074
-1.0686030235930812,1.247806560843995,-1.4888375804627612,0.605380961960678,-0.36394817584356687,0.9668941619772237,0.8498711291080256,0.03524659418357127,0.30014611333965097,-0.17964480030747507,0.7140579544966466
-1.521456326608173,1.049236956985527,1.1802139388967956,-1.423114168388863,0.3382230317591328,-0.0352344579411176,-1.1796018447848842,-1.0724323905397306,0.731268720859992,0.04846312619129951,-1.3178050552592233
0.7448459927976138,-1.6068503010392028,1.4052463166222533,-0.11322686121078922,-0.073620382934403,0.09520598505995778,0.5714102367222206,-0.41637202698505615,-1.5082271303001924,-0.8142611787895023,-0.6410534424264043
-0.5869898418133509,-0.4739618484426661,-0.8946878929844461,0.028821001029759815,1.5371317526776143,1.386266540579137,-1.3690490095098682,-1.483772763759328,1.1490088713951903,-0.05715720291378919,0.2097847460829004
1.7108123346793835,1.3387886542380185,-0.013607915509080474,1.1284237548313074,0.8065739231677997,0.5734844110736831,-0.6274401592885666,-0.9119145428988285,0.3923167614823948,1.0010425962349379,-0.053572809382766186
1.1187485465826343,-0.5325648965443068,-0.8598218771272823,-1.3952304366958919,1.1597025610261635,1.4084565677182073,-1.3625313727386439,-0.45104148269706335,-1.2607900823697573,-1.514923606469712,0.0991855484603481
-1.4640682113068344,-0.7244608855172915,-1.4532751532123636,1.5914643039335603,0.47028536540815324,1.566859051227353,0.1516235029770894,1.1103086483938118,-0.5976160039605892,-0.6916244430099888,0.7416170214135076
-0.3824535993486746,-0.955956490279915,-1.3078727901212395,-1.3089156757001417,-1.0011598279887568,-1.4315498628349281,-0.8291225021115649,-1.3470056049519168,-1.626515881685958,1.047075828737209,-1.2873211333357684
0.047091746288063986,0.6619686639450788,-1.1097077874763142,-0.947114795289035,-0.1440971581378858,-0.7437586199480246,1.3701825842941948,0.38975821712617154,-0.6834066153865449,1.0213195747155943,0.349330885132366
0.8579561692846304,-1.1125878097248858,1.6305725202373076,0.09261926394016139,1.5682923310146502,-1.0941440342787934,0.1641892034916143,-0.5987159295274056,-0.8316452548026865,0.12934166845796943,0.9912486489132094
-0.7515031441979857,-1.6632134962970564,0.07205099414774165,-0.7403041482626137,0.9870357699391618,-0.9709262953733738,-0.6613200212996037,1.0741090533148565,0.5376364332507346,0.015099684263744532,-1.390629188389398
0.4705611584875594,0.07737935907272211,0.02287831984426384,0.9353287502014769,-1.143743356661896,-1.1846578109977515,-0.2151667235653883,-0.49687351541894065,-1.5981298428888797,1.0062234860641106,0.4326916188825083
-0.4294771284050112,-0.2324398133060896,0.8039967454108381,-1.3924264312810437,0.4689580605249496,0.548304942413406,-1.0303003878662491,-1.1373868836018017,-0.7941461815343835,-0.6573951195882581,-1.1516133431965765
-0.14882734113713575,-0.06562618087587806,-0.04904092918864016,0.29746836745759575,0.3184458729449362,-0.050061961296124724,1.3857494500634784,0.5281891267522735,-0.5076100286733343,-0.47405997302404834,0.08054758817146207
1.709071427459222,-1.2221815843133377,1.4953620240365535,-1.2052079666871738,-1.1933202341080604,0.6370627537865551,-1.4013648243533914,0.3215327789829481,-0.44495298491284835,0.6048296677293983,-0.7317878496039932
1.0531821453394086,0.07789761210159273,0.3605185012930501,1.4884385998477403,-1.4974828014162191,-1.4762552467097998,-1.730242358530875,1.2123228535610997,0.7475867806939369,1.0946077078626966,1.2353790899640198
1.1389433074832234,0.3423675065349421,1.6932943211041311,0.7669874392444368,-1.3597847195556385,0.15891559166613,0.8387863064550943,1.1099370605393992,-1.757401982559489,0.5716270023695601,1.262909504931564
-1.3038066735309706,-0.5316053129680307,0.949327267724774,0.6725475192506379,0.3224570513780185,0.6867104250564068,-1.050393001700811,-0.4269185097069523,0.4080256313784903,1.1265215992784823,-0.11716408571311789
-1.1856486549926628,-0.26665350635566026,1.3009889543263653,1.1303547448797098,-1.3939084911409887,-1.2359691599125568,-0.6849890209635636,-1.3162537198036854,-0.4301947502677413,-1.5435783208842262,-0.5067204005992688
-0.28625421588654426,1.4305430106256727,-1.2425661876436858,1.554037207325602,1.1381203001570346,-0.20278535268568745,-0.6021646494830859,-0.7907277866285368,0.2021925049059519,-1.8015269494646151,2.2415431541663997
-0.29771464892842225,0.9076198382026467,-1.1010815363512318,1.627397076420614,1.1105066377784338,0.36448074473453335,-1.646734834228766,0.772347788402306,1.197809113057106,-0.10073416821322903,1.922138481706472
1.5519286876226892,1.4103203467166756,-0.6155344236279598,-0.4622709391264788,0.24927118813365035,1.5633785791084571,-1.2606446678922314,-0.710013116662703,1.0654437401667889,-0.21383661519689162,-0.8215461746866317
-1.1762337832530982,-0.6388494188482238,0.5612744128456063,0.8291099017396171,-1.6518434477823818,-0.2862175626154778,0.5956305116962012,1.2811957600710013,-0.2613982485232369,1.4378571868818504,-0.8902129383896605
0.46007722065360934,-1.2579812935314294,1.7723195809799797,1.3092993399953587,-0.07253944988126178,1.4216464811488083,0.1880130464007203,1.5151340706025151,0.9199777895838549,1.4346754870372143,0.8983733290118986
1.6868872613543493,-0.12562162091779036,1.7592498443189488,0.4206416628616283,0.7082621720468689,-1.6425946500849122,-0.7637260904628254,-1.1665364285724884,-0.8584110545760864,-1.505133283064208,1.9285064085816612
-0.7774823902782035,0.08946954912300702,0.8230170116373361,1.567281393816828,0.5591405294517621,0.931890053766358,-1.1828901576845627,-0.3188498698164047,-0.4664543471364444,0.45916870966984213,0.780070395713343
-0.4259175840043787,1.0905730111215624,1.5819970715872655,-1.4397594181731879,-0.9640890387930112,-0.5693278142529614,1.1950066895496052,1.7227777896059864,1.3833500142033788,1.2155007553620596,-0.3322398833315045
-1.041305180682875,0.9550660723426959,-1.3889251794390314,0.7274194752469338,0.8384222273788574,0.9187565166308782,-0.849797627117832,-0.31968293445174917,0.11268261979096825,-0.9719065188569853,0.9633705756578536
0.7372359894203568,-0.6017231837920493,1.0064142700955319,0.5245597834281508,-0.9396846392538452,-1.2215511943739767,1.1266372068172479,1.634876320428245,-0.3186589509903012,0.1290606307004873,0.4429339563530576
-1.1065872875603366,0.18190589294392018,1.063486846276999,-0.07350924819680311,-1.2257112904298606,-1.0860366561078243,-0.21096497133694278,0.195945514680702,-0.6808241318441715,0.7882501086307573,-0.5621066307224242
-0.7199746523718665,0.29186169975448556,1.4854698475124444,-0.23888393267765792,0.09038423758384952,-0.8360266599522816,-0.1282960994410022,-0.226520455204492,-1.01742847511229,-0.16548052706908736,0.28620902845730267
0.8330285051232835,-0.7294450792652671,0.39359410802708156,1.0010082092096364,0.8941906591054568,-0.5831678609049971,1.032709826449938,0.8893443293559711,-1.3736244944581018,1.0805353892444212,0.6080372268267692
-0.6077729111523386,1.2494708981328713,-1.4371274018060556,-1.5916972113521108,-0.8284038891339972,-0.1752533597924035,0.5449774805326043,-1.228063842220563,0.39725599169542214,0.858621627600275,-0.453955121283189
